Source_File,Title
cisq_quality_measures_2020.csv,Singleton Class Instance Creation without Proper Locking or Synchronization
cisq_quality_measures_2020.csv,Persistent Storable Data Element without Associated Comparison Control Element
cisq_quality_measures_2020.csv,Data Element containing Pointer Item without Proper Copy Control Element
Composites.xlsx,UNIX Symbolic Link (Symlink) Following
Composites.xlsx,Cross-Site Request Forgery (CSRF)
Composites.xlsx,Session Fixation
Composites.xlsx,Permission Race Condition During Resource Copy
Comprehensive Categorization for Software Assurance Trends.csv,J2EE Misconfiguration: Data Transmission Without Encryption
Comprehensive Categorization for Software Assurance Trends.csv,J2EE Misconfiguration: Insufficient Session-ID Length
Comprehensive Categorization for Software Assurance Trends.csv,J2EE Misconfiguration: Missing Custom Error Page
Comprehensive Categorization for Software Assurance Trends.csv,J2EE Misconfiguration: Entity Bean Declared Remote
Comprehensive Categorization for Software Assurance Trends.csv,J2EE Misconfiguration: Weak Access Permissions for EJB Methods
Comprehensive Categorization for Software Assurance Trends.csv,ASP.NET Misconfiguration: Creating Debug Binary
Comprehensive Categorization for Software Assurance Trends.csv,ASP.NET Misconfiguration: Missing Custom Error Page
Comprehensive Categorization for Software Assurance Trends.csv,ASP.NET Misconfiguration: Password in Configuration File
Comprehensive Categorization for Software Assurance Trends.csv,Compiler Removal of Code to Clear Buffers
Comprehensive Categorization for Software Assurance Trends.csv,External Control of System or Configuration Setting
Comprehensive Categorization for Software Assurance Trends.csv,Improper Input Validation
Comprehensive Categorization for Software Assurance Trends.csv,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
Comprehensive Categorization for Software Assurance Trends.csv,Relative Path Traversal
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '../filedir'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '/../filedir'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '/dir/../filename'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: 'dir/../../filename'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '..\filedir'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '\..\filename'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '\dir\..\filename'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: 'dir\..\..\filename'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '...' (Triple Dot)
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '....' (Multiple Dot)
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '....//'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '.../...//'
Comprehensive Categorization for Software Assurance Trends.csv,Absolute Path Traversal
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '/absolute/pathname/here'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '\absolute\pathname\here'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: 'C:dirname'
Comprehensive Categorization for Software Assurance Trends.csv,Path Traversal: '\\UNC\share\name\' (Windows UNC Share)
Comprehensive Categorization for Software Assurance Trends.csv,Improper Resolution of Path Equivalence
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'filename.' (Trailing Dot)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'filename....' (Multiple Trailing Dot)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'file.name' (Internal Dot)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'file...name' (Multiple Internal Dot)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'filename ' (Trailing Space)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: ' filename' (Leading Space)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'file name' (Internal Whitespace)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'filename/' (Trailing Slash)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: '//multiple/leading/slash'
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: '/multiple//internal/slash'
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: '/multiple/trailing/slash//'
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: '\multiple\\internal\backslash'
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'filedir\' (Trailing Backslash)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: '/./' (Single Dot Directory)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'filedir*' (Wildcard)
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: 'fakedir/../realdir/filename'
Comprehensive Categorization for Software Assurance Trends.csv,Path Equivalence: Windows 8.3 Filename
Comprehensive Categorization for Software Assurance Trends.csv,Improper Link Resolution Before File Access ('Link Following')
Comprehensive Categorization for Software Assurance Trends.csv,UNIX Symbolic Link (Symlink) Following
Comprehensive Categorization for Software Assurance Trends.csv,UNIX Hard Link
Comprehensive Categorization for Software Assurance Trends.csv,Windows Shortcut Following (.LNK)
Comprehensive Categorization for Software Assurance Trends.csv,Windows Hard Link
Comprehensive Categorization for Software Assurance Trends.csv,Improper Handling of File Names that Identify Virtual Resources
Comprehensive Categorization for Software Assurance Trends.csv,Improper Handling of Windows Device Names
Comprehensive Categorization for Software Assurance Trends.csv,Improper Handling of Windows ::DATA Alternate Data Stream
Comprehensive Categorization for Software Assurance Trends.csv,Improper Handling of Apple HFS+ Alternate Data Stream Path
Comprehensive Categorization for Software Assurance Trends.csv,External Control of File Name or Path
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection)
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Equivalent Special Elements
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Special Elements used in a Command ('Command Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS)
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Script in an Error Message Web Page
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Script in Attributes of IMG Tags in a Web Page
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Script in Attributes in a Web Page
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Encoded URI Schemes in a Web Page
Comprehensive Categorization for Software Assurance Trends.csv,Doubled Character XSS Manipulations
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Invalid Characters in Identifiers in Web Pages
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Alternate XSS Syntax
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection')
Comprehensive Categorization for Software Assurance Trends.csv,XML Injection (aka Blind XPath Injection)
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of CRLF Sequences ('CRLF Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Control of Generation of Code ('Code Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Neutralization of Server-Side Includes (SSI) Within a Web Page
Comprehensive Categorization for Software Assurance Trends.csv,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion')
Comprehensive Categorization for Software Assurance Trends.csv,Improper Control of Resource Identifiers ('Resource Injection')
Comprehensive Categorization for Software Assurance Trends.csv,Struts: Duplicate Validation Forms
Comprehensive Categorization for Software Assurance Trends.csv,Struts: Incomplete validate() Method Definition
Comprehensive Categorization for Software Assurance Trends.csv,Struts: Form Bean Does Not Extend Validation Class
Comprehensive Categorization for Software Assurance Trends.csv,Struts: Form Field Without Validator
Comprehensive Categorization for Software Assurance Trends.csv,Struts: Plug-in Framework not in Use
Comprehensive Categorization for Software Assurance Trends.csv,Struts: Unused Validation Form
Comprehensive Categorization for Software Assurance Trends.csv,Struts: Unvalidated Action Form
Comprehensive Categorization for Software Assurance Trends.csv,Struts: Validator Turned Off
Comprehensive Categorization for Software Assurance Trends.csv,Struts: Validator Without Form Field
Comprehensive Categorization for Software Assurance Trends.csv,Direct Use of Unsafe JNI
